priority,score,package,file,key,current_text,latin_words
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,21281,Shine of Bee,"Shine, of, Bee"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,21381,Crimson Wave of the Beast King,"Crimson, Wave, of, the, Beast, King"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,21734,Scorching flames char the earth...,"Scorching, flames, char, the, earth"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,21791,Cook of the Abyss,"Cook, of, the, Abyss"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,21792,Party of the Heavens,"Party, of, the, Heavens"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,23151,Strike of the Seven Stars,"Strike, of, the, Seven, Stars"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,23942,Ogremon is enraged.,"Ogremon, is, enraged"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,23943,Ogremon is breathing hard.,"Ogremon, is, breathing, hard"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,23944,Ogremon is upset.,"Ogremon, is, upset"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,23945,Ogremon is upset.,"Ogremon, is, upset"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,24031,The King of Fists,"The, King, of, Fists"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,24051,Talisman of Light,"Talisman, of, Light"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,24091,Fist of Ice,"Fist, of, Ice"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,24341,River of Power,"River, of, Power"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,24571,Eye of Nightmares,"Eye, of, Nightmares"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,25961,Trick or Treat,"Trick, or, Treat"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,26014,Witchmon Begins to Meditate,"Witchmon, Begins, to, Meditate"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,26031,Rage of Wyvern,"Rage, of, Wyvern"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,26111,Rain of Pollen,"Rain, of, Pollen"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,26142,Blade of the True,"Blade, of, the, True"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,27342,Breath of the Gods,"Breath, of, the, Gods"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,27491,Judgment of the Blade,"Judgment, of, the, Blade"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,27671,Reversal of the Dead,"Reversal, of, the, Dead"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,28046,Rejection of All Order,"Rejection, of, All, Order"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,28047,The Miracle of Oblivion,"The, Miracle, of, Oblivion"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,29562,Wander in the Darkness!,"Wander, in, the, Darkness"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,40010,A GoldNumemon has appeared!,"A, GoldNumemon, has, appeared"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,40011,A PlatinumNumemon has appeared!,"A, PlatinumNumemon, has, appeared"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,40012,A BlackKingNumemon has appeared!,"A, BlackKingNumemon, has, appeared"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,40013,A Digitamamon has appeared!,"A, Digitamamon, has, appeared"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,43751,Nanimon is unmotivated.,"Nanimon, is, unmotivated"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,43991,Gekomon is frightened...,"Gekomon, is, frightened"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,44401,Titamon is smiling fearlessly...,"Titamon, is, smiling, fearlessly"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,48827,Wail of Extinction,"Wail, of, Extinction"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,49291,SkullBaluchimon is shuddering...,"SkullBaluchimon, is, shuddering"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,50064,Not enough arms to use this skill!,"Not, enough, arms, to, use, this, skill"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,70002,Two actions every turn!,"Two, actions, every, turn"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,70003,The air turns menacing...,"The, air, turns, menacing"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,70004,Its power is building...,"Its, power, is, building"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,70005,It's ready to unleash a powerful skill!,"It's, ready, to, unleash, a, powerful, skill"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,70009,The power of the underworld spills forth!,"The, power, of, the, underworld, spills, forth"
high,8,app_text01,text/skill_name.mbe/000_Sheet1.csv,70010,{d0} is shaking with fear...,"is, shaking, with, fear"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,1,"Unlocks Valor-based bonds with your Digimon, allowing you to
enhance Brave, Zealous, Daring, and Reckless Digimon.","Unlocks, Valor-based, bonds, with, your, allowing, you, to, enhance, Brave, Zealous, Daring"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,101,"Unlocks Amicability-based bonds with your Digimon, allowing you
to enhance Compassionate, Sociable, Friendly, and Opportunistic
Digimon.","Unlocks, Amicability-based, bonds, with, your, allowing, you, to, enhance, Compassionate, Sociable, Friendly"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,104,"Reduces the training time of Compassionate, Sociable, Friendly,
and Opportunistic Digimon by {d0}%.","Reduces, the, training, time, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,105,"Items used during the turn of a Compassionate Digimon have a
{d0}% chance of not being consumed.","Items, used, during, the, turn, of, a, Compassionate, have, a, chance, of"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,106,"Boosts the EXP gained in battle by Compassionate, Sociable,
Friendly, and Opportunistic battle and reserve Digimon by {d0}%
for each Agent Rank.","Boosts, the, gained, in, battle, by, Compassionate, Sociable, Friendly, and, Opportunistic, battle"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,109,"Boosts the damage dealt by Extra Strikes of Compassionate,
Sociable, Friendly, and Opportunistic Digimon by {d0}%.","Boosts, the, damage, dealt, by, Extra, Strikes, of, Compassionate, Sociable, Friendly, and"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,114,"Reduces the skill SP cost of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d0}% for each Agent Rank.","Reduces, the, skill, cost, of, Compassionate, Sociable, Friendly, and, Opportunistic, by, for"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,116,"Boosts the EXP gained in battle by Compassionate, Sociable,
Friendly, and Opportunistic battle and reserve Digimon by {d0}%
for each Agent Rank.","Boosts, the, gained, in, battle, by, Compassionate, Sociable, Friendly, and, Opportunistic, battle"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,12,"Boosts the initial Talent of each Generation when converting Brave,
Zealous, Daring, and Reckless Digimon by {d0}.","Boosts, the, initial, Talent, of, each, Generation, when, converting, Brave, Zealous, Daring"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,124,"Boosts the appearance rate of rare Personality Skills for
Compassionate, Sociable, Friendly, and Opportunistic Digimon
when changing Personality.","Boosts, the, appearance, rate, of, rare, Personality, Skills, for, Compassionate, Sociable, Friendly"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,126,"Boosts the initial Talent of each Generation when converting
Compassionate, Sociable, Friendly, and Opportunistic Digimon
by {d0}.","Boosts, the, initial, Talent, of, each, Generation, when, converting, Compassionate, Sociable, Friendly"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,127,"Boosts the HP of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d0}%.","Boosts, the, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,128,"Boosts the HP of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d0}%.","Boosts, the, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,129,"Boosts the HP of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d0}%.","Boosts, the, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,13,"Boosts the SP of Brave, Zealous, Daring, and Reckless Digimon by
{d1}%.","Boosts, the, of, Brave, Zealous, Daring, and, Reckless, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,130,"Boosts the SP of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d1}%.","Boosts, the, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,131,"Boosts the SP of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d1}%.","Boosts, the, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,132,"Boosts the SP of Compassionate, Sociable, Friendly, and
Opportunistic Digimon by {d1}%.","Boosts, the, of, Compassionate, Sociable, Friendly, and, Opportunistic, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,134,Boost the HP/SP of Friendly Digimon by {d0}%.,"Boost, the, of, Friendly, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,135,"Recovers the HP by {d0}% and SP by {d1}% of Opportunistic Digimon
every 3 rounds while in reserve.","Recovers, the, by, and, by, of, Opportunistic, every, rounds, while, in, reserve"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,136,"Compassionate, Sociable, Friendly, and Opportunistic Digimon gain
Talent more easily.","Compassionate, Sociable, Friendly, and, Opportunistic, gain, Talent, more, easily"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,137,"Boosts the damage dealt by Extra Strikes of Compassionate,
Sociable, Friendly, and Opportunistic Digimon by {d0}%.","Boosts, the, damage, dealt, by, Extra, Strikes, of, Compassionate, Sociable, Friendly, and"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,139,"Boosts the EXP gained in battle by Compassionate, Sociable,
Friendly, and Opportunistic battle and reserve Digimon by {d0}%
for each Agent Rank.","Boosts, the, gained, in, battle, by, Compassionate, Sociable, Friendly, and, Opportunistic, battle"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,143,"Doubles the effects of buff items used during the turn of a Sociable
Digimon.","Doubles, the, effects, of, buff, items, used, during, the, turn, of, a"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,145,"Boosts the EXP gained in battle by Compassionate, Sociable,
Friendly, and Opportunistic battle and reserve Digimon by {d0}%
for each Agent Rank.","Boosts, the, gained, in, battle, by, Compassionate, Sociable, Friendly, and, Opportunistic, battle"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,151,"Unlocks Wisdom-based bonds with your Digimon, allowing you to
enhance Astute, Strategic, Enlightened, and Sly Digimon.","Unlocks, Wisdom-based, bonds, with, your, allowing, you, to, enhance, Astute, Strategic, Enlightened"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,152,"Boosts the appearance rate of rare Personality Skills for Astute,
Strategic, Enlightened, and Sly Digimon when changing
Personalities.","Boosts, the, appearance, rate, of, rare, Personality, Skills, for, Astute, Strategic, Enlightened"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,153,"Boosts the HP of Astute, Strategic, Enlightened, and Sly Digimon by
{d0}%.","Boosts, the, of, Astute, Strategic, Enlightened, and, Sly, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,154,"Boosts the EXP gained in battle by Astute, Strategic, Enlightened,
and Sly battle and reserve Digimon by {d0}% for each Agent Rank.","Boosts, the, gained, in, battle, by, Astute, Strategic, Enlightened, and, Sly, battle"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,155,"Reduces the training time of Astute, Strategic, Enlightened, and Sly
Digimon by {d0}%.","Reduces, the, training, time, of, Astute, Strategic, Enlightened, and, Sly, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,156,"Boosts the damage dealt by Extra Strikes of Astute, Strategic,
Enlightened, and Sly Digimon by {d0}%.","Boosts, the, damage, dealt, by, Extra, Strikes, of, Astute, Strategic, Enlightened, and"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,16,"Reduces the training time of Brave, Zealous, Daring, and Reckless
Digimon by {d0}%.","Reduces, the, training, time, of, Brave, Zealous, Daring, and, Reckless, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,161,"Astute, Strategic, Enlightened, and Sly Digimon gain Talent more
easily.","Astute, Strategic, Enlightened, and, Sly, gain, Talent, more, easily"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,163,"Reduces the skill SP cost of Astute, Strategic, Enlightened, and Sly
Digimon by {d0}% for each Agent Rank.","Reduces, the, skill, cost, of, Astute, Strategic, Enlightened, and, Sly, by, for"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,164,"Boosts the HP of Astute, Strategic, Enlightened, and Sly Digimon by
{d0}%.","Boosts, the, of, Astute, Strategic, Enlightened, and, Sly, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,166,"Boosts the HP of Astute, Strategic, Enlightened, and Sly Digimon by
{d0}%.","Boosts, the, of, Astute, Strategic, Enlightened, and, Sly, by"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,167,"Reduces magic damage taken by Strategic Digimon by {d0}% for each
Agent Rank.","Reduces, magic, damage, taken, by, Strategic, by, for, each, Agent, Rank"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,169,"Boosts the initial Talent of each Generation when converting
Astute, Strategic, Enlightened, and Sly Digimon by {d0}.","Boosts, the, initial, Talent, of, each, Generation, when, converting, Astute, Strategic, Enlightened"
high,8,app_text01,text/tamer_skill_explanation.mbe/000_Sheet1.csv,17,"Boosts the damage dealt by Extra Strikes of Brave, Zealous, Daring,
and Reckless Digimon by {d0}%.","Boosts, the, damage, dealt, by, Extra, Strikes, of, Brave, Zealous, Daring, and"
